observation_date,DEXNOUS
2021-12-30,8.8076
2021-12-31,
2022-01-03,8.8747
2022-01-04,8.8417
2022-01-05,8.8014
2022-01-06,8.8842
2022-01-07,8.8403
2022-01-10,8.8697
2022-01-11,8.7913
2022-01-12,8.6828
2022-01-13,8.6782
2022-01-14,8.7529
2022-01-17,
2022-01-18,8.7982
2022-01-19,8.7655
2022-01-20,8.7570
2022-01-21,8.8856
2022-01-24,9.0348
2022-01-25,8.9646
2022-01-26,8.8822
2022-01-27,8.9573
2022-01-28,8.9795
2022-01-31,8.9067
2022-02-01,8.9075
2022-02-02,8.8579
2022-02-03,8.7388
2022-02-04,8.7766
2022-02-07,8.7971
2022-02-08,8.8224
2022-02-09,8.8070
2022-02-10,8.7407
2022-02-11,8.8043
2022-02-14,8.8883
2022-02-15,8.8919
2022-02-16,8.8719
2022-02-17,8.9161
2022-02-18,8.9953
2022-02-21,
2022-02-22,8.8820
2022-02-23,8.8769
2022-02-24,9.0275
2022-02-25,8.8556
2022-02-28,8.8141
2022-03-01,8.8827
2022-03-02,8.8748
2022-03-03,8.9216
2022-03-04,8.9744
2022-03-07,9.0569
2022-03-08,8.9813
2022-03-09,8.9050
2022-03-10,8.9462
2022-03-11,8.9761
2022-03-14,9.0047
2022-03-15,9.0110
2022-03-16,8.9222
2022-03-17,8.7818
2022-03-18,8.7541
2022-03-21,8.7232
2022-03-22,8.7541
2022-03-23,8.7087
2022-03-24,8.6557
2022-03-25,8.6330
2022-03-28,8.7247
2022-03-29,8.6547
2022-03-30,8.5756
2022-03-31,8.7587
2022-04-01,8.7420
2022-04-04,8.7101
2022-04-05,8.7343
2022-04-06,8.7337
2022-04-07,8.8132
2022-04-08,8.6926
2022-04-11,8.8082
2022-04-12,8.7439
2022-04-13,8.7729
2022-04-14,8.8149
2022-04-15,8.8032
2022-04-18,8.8544
2022-04-19,8.8195
2022-04-20,8.8038
2022-04-21,8.8589
2022-04-22,8.9400
2022-04-25,9.1610
2022-04-26,9.2237
2022-04-27,9.3489
2022-04-28,9.4133
2022-04-29,9.3300
2022-05-02,9.4390
2022-05-03,9.3895
2022-05-04,9.4060
2022-05-05,9.5126
2022-05-06,9.4562
2022-05-09,9.6495
2022-05-10,9.7277
2022-05-11,9.6884
2022-05-12,9.8885
2022-05-13,9.7819
2022-05-16,9.8086
2022-05-17,9.6738
2022-05-18,9.7965
2022-05-19,9.7008
2022-05-20,9.7548
2022-05-23,9.6085
2022-05-24,9.5690
2022-05-25,9.6234
2022-05-26,9.5635
2022-05-27,9.4887
2022-05-30,
2022-05-31,9.3607
2022-06-01,9.4859
2022-06-02,9.3911
2022-06-03,9.4488
2022-06-06,9.4109
2022-06-07,9.4760
2022-06-08,9.4312
2022-06-09,9.5537
2022-06-10,9.6780
2022-06-13,9.8897
2022-06-14,9.9975
2022-06-15,10.0258
2022-06-16,9.9908
2022-06-17,10.0243
2022-06-20,
2022-06-21,9.8313
2022-06-22,9.8871
2022-06-23,9.9821
2022-06-24,9.8656
2022-06-27,9.7824
2022-06-28,9.8266
2022-06-29,9.8629
2022-06-30,9.8621
2022-07-01,9.9568
2022-07-04,
2022-07-05,10.0896
2022-07-06,10.1534
2022-07-07,10.0880
2022-07-08,10.0902
2022-07-11,10.1621
2022-07-12,10.2064
2022-07-13,10.1726
2022-07-14,10.2442
2022-07-15,10.1556
2022-07-18,10.0582
2022-07-19,9.9082
2022-07-20,9.9425
2022-07-21,9.9740
2022-07-22,9.9130
2022-07-25,9.8442
2022-07-26,9.9028
2022-07-27,9.8502
2022-07-28,9.7695
2022-07-29,9.6728
2022-08-01,9.6119
2022-08-02,9.7326
2022-08-03,9.7273
2022-08-04,9.7433
2022-08-05,9.8110
2022-08-08,9.7255
2022-08-09,9.7120
2022-08-10,9.5061
2022-08-11,9.4932
2022-08-12,9.5740
2022-08-15,9.6819
2022-08-16,9.6806
2022-08-17,9.7292
2022-08-18,9.7092
2022-08-19,9.8069
2022-08-22,9.8443
2022-08-23,9.7077
2022-08-24,9.6815
2022-08-25,9.6950
2022-08-26,9.7103
2022-08-29,9.7474
2022-08-30,9.8002
2022-08-31,9.9031
2022-09-01,10.0534
2022-09-02,9.9497
2022-09-05,
2022-09-06,9.9971
2022-09-07,10.0460
2022-09-08,10.0765
2022-09-09,9.9101
2022-09-12,9.9154
2022-09-13,10.0682
2022-09-14,10.0884
2022-09-15,10.1573
2022-09-16,10.2143
2022-09-19,10.2649
2022-09-20,10.3107
2022-09-21,10.3149
2022-09-22,10.4058
2022-09-23,10.5963
2022-09-26,10.7863
2022-09-27,10.7801
2022-09-28,10.7339
2022-09-29,10.7241
2022-09-30,10.8719
2022-10-03,10.7097
2022-10-04,10.4798
2022-10-05,10.5955
2022-10-06,10.6927
2022-10-07,10.6709
2022-10-10,
2022-10-11,10.6559
2022-10-12,10.7769
2022-10-13,10.5870
2022-10-14,10.6639
2022-10-17,10.5137
2022-10-18,10.5869
2022-10-19,10.6174
2022-10-20,10.5816
2022-10-21,10.5309
2022-10-24,10.5174
2022-10-25,10.3861
2022-10-26,10.2547
2022-10-27,10.2455
2022-10-28,10.3638
2022-10-31,10.3954
2022-11-01,10.3520
2022-11-02,10.3689
2022-11-03,10.5676
2022-11-04,10.5690
2022-11-07,10.2514
2022-11-08,10.1836
2022-11-09,10.3337
2022-11-10,10.1068
2022-11-11,
2022-11-14,10.0236
2022-11-15,9.9610
2022-11-16,10.0128
2022-11-17,10.1545
2022-11-18,10.1819
2022-11-21,10.2953
2022-11-22,10.1456
2022-11-23,9.9869
2022-11-24,
2022-11-25,9.8763
2022-11-28,9.9726
2022-11-29,9.9946
2022-11-30,9.9400
2022-12-01,9.7514
2022-12-02,9.7779
2022-12-05,9.9423
2022-12-06,10.0062
2022-12-07,10.0186
2022-12-08,9.9640
2022-12-09,9.9582
2022-12-12,9.9872
2022-12-13,9.7838
2022-12-14,9.7505
2022-12-15,9.8512
2022-12-16,9.9024
2022-12-19,9.8886
2022-12-20,9.8938
2022-12-21,9.8586
2022-12-22,9.8761
2022-12-23,9.8680
2022-12-26,
2022-12-27,9.8122
2022-12-28,9.8807
2022-12-29,9.8712
2022-12-30,9.8390
2023-01-02,
2023-01-03,10.0668
2023-01-04,10.0659
2023-01-05,10.2574
2023-01-06,10.0217
2023-01-09,9.8601
2023-01-10,9.9894
2023-01-11,9.9994
2023-01-12,9.9245
2023-01-13,9.8880
2023-01-16,
2023-01-17,9.8694
2023-01-18,9.8742
2023-01-19,9.9258
2023-01-20,9.8917
2023-01-23,9.8168
2023-01-24,9.8681
2023-01-25,9.9217
2023-01-26,9.9005
2023-01-27,9.8923
2023-01-30,9.9522
2023-01-31,10.0039
2023-02-01,9.9956
2023-02-02,10.0231
2023-02-03,10.1818
2023-02-06,10.3508
2023-02-07,10.3744
2023-02-08,10.3014
2023-02-09,10.1455
2023-02-10,10.1617
2023-02-13,10.1128
2023-02-14,10.1604
2023-02-15,10.2173
2023-02-16,10.2370
2023-02-17,10.3026
2023-02-20,
2023-02-21,10.2848
2023-02-22,10.3284
2023-02-23,10.3364
2023-02-24,10.3858
2023-02-27,10.3538
2023-02-28,10.3419
2023-03-01,10.3818
2023-03-02,10.4507
2023-03-03,10.4191
2023-03-06,10.4113
2023-03-07,10.6695
2023-03-08,10.6576
2023-03-09,10.6338
2023-03-10,10.6051
2023-03-13,10.5307
2023-03-14,10.5470
2023-03-15,10.8182
2023-03-16,10.7916
2023-03-17,10.7036
2023-03-20,10.6669
2023-03-21,10.5567
2023-03-22,10.4847
2023-03-23,10.2880
2023-03-24,10.4917
2023-03-27,10.4944
2023-03-28,10.3539
2023-03-29,10.4332
2023-03-30,10.4087
2023-03-31,10.4445
2023-04-03,10.3012
2023-04-04,10.3104
2023-04-05,10.4222
2023-04-06,10.4344
2023-04-07,10.4344
2023-04-10,10.5491
2023-04-11,10.5790
2023-04-12,10.4484
2023-04-13,10.3057
2023-04-14,10.3961
2023-04-17,10.4878
2023-04-18,10.4800
2023-04-19,10.5786
2023-04-20,10.5899
2023-04-21,10.5971
2023-04-24,10.5670
2023-04-25,10.6872
2023-04-26,10.6203
2023-04-27,10.6486
2023-04-28,10.6440
2023-05-01,10.7417
2023-05-02,10.8043
2023-05-03,10.7685
2023-05-04,10.7243
2023-05-05,10.5724
2023-05-08,10.4843
2023-05-09,10.5854
2023-05-10,10.5075
2023-05-11,10.6612
2023-05-12,10.6915
2023-05-15,10.6089
2023-05-16,10.7171
2023-05-17,10.8018
2023-05-18,10.9190
2023-05-19,10.8464
2023-05-22,10.9064
2023-05-23,10.9384
2023-05-24,10.9635
2023-05-25,11.0608
2023-05-26,11.0959
2023-05-29,
2023-05-30,11.1973
2023-05-31,11.1685
2023-06-01,11.0618
2023-06-02,11.0275
2023-06-05,11.0243
2023-06-06,11.0775
2023-06-07,11.0376
2023-06-08,10.9167
2023-06-09,10.7597
2023-06-12,10.8118
2023-06-13,10.6509
2023-06-14,10.5558
2023-06-15,10.5061
2023-06-16,10.5722
2023-06-19,
2023-06-20,10.7727
2023-06-21,10.6964
2023-06-22,10.6341
2023-06-23,10.8652
2023-06-26,10.7118
2023-06-27,10.7558
2023-06-28,10.7822
2023-06-29,10.7935
2023-06-30,10.7108
2023-07-03,10.6827
2023-07-04,
2023-07-05,10.6615
2023-07-06,10.7681
2023-07-07,10.6093
2023-07-10,10.5110
2023-07-11,10.3717
2023-07-12,10.1108
2023-07-13,9.9999
2023-07-14,10.0119
2023-07-17,10.0259
2023-07-18,10.0563
2023-07-19,10.0533
2023-07-20,10.0898
2023-07-21,10.0851
2023-07-24,10.0565
2023-07-25,10.0693
2023-07-26,10.1221
2023-07-27,10.1242
2023-07-28,10.1558
2023-07-31,10.1113
2023-08-01,10.2211
2023-08-02,10.2818
2023-08-03,10.2361
2023-08-04,10.1015
2023-08-07,10.1629
2023-08-08,10.2960
2023-08-09,10.2226
2023-08-10,10.2289
2023-08-11,10.4298
2023-08-14,10.4570
2023-08-15,10.4955
2023-08-16,10.5607
2023-08-17,10.5694
2023-08-18,10.6326
2023-08-21,10.6276
2023-08-22,10.6328
2023-08-23,10.6071
2023-08-24,10.6876
2023-08-25,10.7190
2023-08-28,10.7201
2023-08-29,10.6469
2023-08-30,10.5662
2023-08-31,10.6660
2023-09-01,10.6784
2023-09-04,
2023-09-05,10.7061
2023-09-06,10.7354
2023-09-07,10.7123
2023-09-08,10.6729
2023-09-11,10.6516
2023-09-12,10.6874
2023-09-13,10.7017
2023-09-14,10.7305
2023-09-15,10.7560
2023-09-18,10.7833
2023-09-19,10.7549
2023-09-20,10.7093
2023-09-21,10.7736
2023-09-22,10.7284
2023-09-25,10.7926
2023-09-26,10.8140
2023-09-27,10.7406
2023-09-28,10.7060
2023-09-29,10.6589
2023-10-02,10.8247
2023-10-03,11.0130
2023-10-04,10.9887
2023-10-05,11.0008
2023-10-06,10.9135
2023-10-09,
2023-10-10,10.7965
2023-10-11,10.8563
2023-10-12,10.9499
2023-10-13,10.9556
2023-10-16,10.9527
2023-10-17,10.9430
2023-10-18,11.0617
2023-10-19,11.0333
2023-10-20,11.0433
2023-10-23,11.0782
2023-10-24,11.1759
2023-10-25,11.1728
2023-10-26,11.2309
2023-10-27,11.1627
2023-10-30,11.1450
2023-10-31,11.1726
2023-11-01,11.2275
2023-11-02,11.1760
2023-11-03,11.0499
2023-11-06,11.0212
2023-11-07,11.2065
2023-11-08,11.1761
2023-11-09,11.1403
2023-11-10,
2023-11-13,11.0746
2023-11-14,10.8949
2023-11-15,10.7899
2023-11-16,10.9330
2023-11-17,10.8463
2023-11-20,10.6969
2023-11-21,10.6475
2023-11-22,10.8006
2023-11-23,
2023-11-24,10.7008
2023-11-27,10.6734
2023-11-28,10.6156
2023-11-29,10.6595
2023-11-30,10.7717
2023-12-01,10.6668
2023-12-04,10.8411
2023-12-05,10.9250
2023-12-06,10.9438
2023-12-07,10.8769
2023-12-08,10.9127
2023-12-11,10.9698
2023-12-12,10.9791
2023-12-13,10.9236
2023-12-14,10.4659
2023-12-15,10.4461
2023-12-18,10.4021
2023-12-19,10.2713
2023-12-20,10.3055
2023-12-21,10.2894
2023-12-22,10.2164
2023-12-25,
2023-12-26,10.1864
2023-12-27,10.0729
2023-12-28,10.1706
2023-12-29,10.1220
2024-01-01,
2024-01-02,10.3202
2024-01-03,10.3649
2024-01-04,10.2978
2024-01-05,10.2803
2024-01-08,10.3563
2024-01-09,10.3454
2024-01-10,10.3518
2024-01-11,10.3553
2024-01-12,10.2856
2024-01-15,
2024-01-16,10.4520
2024-01-17,10.5300
2024-01-18,10.5280
2024-01-19,10.5140
2024-01-22,10.4934
2024-01-23,10.5354
2024-01-24,10.4411
2024-01-25,10.4651
2024-01-26,10.4078
2024-01-29,10.4575
2024-01-30,10.4481
2024-01-31,10.4566
2024-02-01,10.4235
2024-02-02,10.6235
2024-02-05,10.7004
2024-02-06,10.6165
2024-02-07,10.5675
2024-02-08,10.6099
2024-02-09,10.5655
2024-02-12,10.5016
2024-02-13,10.6584
2024-02-14,10.5822
2024-02-15,10.5456
2024-02-16,10.5154
2024-02-19,
2024-02-20,10.4805
2024-02-21,10.4779
2024-02-22,10.5111
2024-02-23,10.5281
2024-02-26,10.5099
2024-02-27,10.5240
2024-02-28,10.5750
2024-02-29,10.6081
2024-03-01,10.5231
2024-03-04,10.5508
2024-03-05,10.5538
2024-03-06,10.4798
2024-03-07,10.4143
2024-03-08,10.4118
2024-03-11,10.4658
2024-03-12,10.5265
2024-03-13,10.4771
2024-03-14,10.5561
2024-03-15,10.6019
2024-03-18,10.6425
2024-03-19,10.6549
2024-03-20,10.6598
2024-03-21,10.6814
2024-03-22,10.7442
2024-03-25,10.7086
2024-03-26,10.7429
2024-03-27,10.7867
2024-03-28,10.8418
2024-03-29,10.8299
2024-04-01,10.9670
2024-04-02,10.8376
2024-04-03,10.7180
2024-04-04,10.6909
2024-04-05,10.7150
2024-04-08,10.7019
2024-04-09,10.6785
2024-04-10,10.8396
2024-04-11,10.8545
2024-04-12,10.8883
2024-04-15,10.9362
2024-04-16,10.9705
2024-04-17,11.0356
2024-04-18,11.0271
2024-04-19,11.0208
2024-04-22,11.0217
2024-04-23,10.9372
2024-04-24,10.9977
2024-04-25,10.9825
2024-04-26,11.0310
2024-04-29,10.9929
2024-04-30,11.0823
2024-05-01,11.0801
2024-05-02,11.0355
2024-05-03,10.8475
2024-05-06,10.8272
2024-05-07,10.8821
2024-05-08,10.8916
2024-05-09,10.8768
2024-05-10,10.8389
2024-05-13,10.8147
2024-05-14,10.8193
2024-05-15,10.7174
2024-05-16,10.6880
2024-05-17,10.6830
2024-05-20,10.6899
2024-05-21,10.6735
2024-05-22,10.6873
2024-05-23,10.6571
2024-05-24,10.5697
2024-05-27,
2024-05-28,10.4705
2024-05-29,10.5831
2024-05-30,10.5246
2024-05-31,10.5175
2024-06-03,10.4606
2024-06-04,10.5867
2024-06-05,10.5908
2024-06-06,10.5651
2024-06-07,10.7045
2024-06-10,10.6594
2024-06-11,10.7270
2024-06-12,10.5076
2024-06-13,10.6559
2024-06-14,10.6802
2024-06-17,10.7011
2024-06-18,10.5923
2024-06-19,
2024-06-20,10.5432
2024-06-21,10.5695
2024-06-24,10.5411
2024-06-25,10.6061
2024-06-26,10.6795
2024-06-27,10.6620
2024-06-28,10.6607
2024-07-01,10.6676
2024-07-02,10.6908
2024-07-03,10.5394
2024-07-04,
2024-07-05,10.5502
2024-07-08,10.5899
2024-07-09,10.6160
2024-07-10,10.7095
2024-07-11,10.7068
2024-07-12,10.7230
2024-07-15,10.7879
2024-07-16,10.8280
2024-07-17,10.7238
2024-07-18,10.7739
2024-07-19,10.8995
2024-07-22,10.9786
2024-07-23,11.0317
2024-07-24,11.0116
2024-07-25,11.0203
2024-07-26,11.0122
2024-07-29,11.0035
2024-07-30,10.9718
2024-07-31,10.9194
2024-08-01,10.9136
2024-08-02,10.9435
2024-08-05,11.0417
2024-08-06,10.8910
2024-08-07,10.7708
2024-08-08,10.8515
2024-08-09,10.8055
2024-08-12,10.7883
2024-08-13,10.7724
2024-08-14,10.6865
2024-08-15,10.7220
2024-08-16,10.7266
2024-08-19,10.5797
2024-08-20,10.5043
2024-08-21,10.4954
2024-08-22,10.5911
2024-08-23,10.4783
2024-08-26,10.5384
2024-08-27,10.4834
2024-08-28,10.4949
2024-08-29,10.4923
2024-08-30,10.6082
2024-09-02,
2024-09-03,10.6916
2024-09-04,10.6315
2024-09-05,10.6473
2024-09-06,10.7085
2024-09-09,10.8228
2024-09-10,10.8523
2024-09-11,10.8649
2024-09-12,10.7736
2024-09-13,10.6476
2024-09-16,10.6091
2024-09-17,10.5973
2024-09-18,10.5978
2024-09-19,10.4884
2024-09-20,10.5033
2024-09-23,10.4781
2024-09-24,10.4416
2024-09-25,10.5487
2024-09-26,10.5052
2024-09-27,10.5021
2024-09-30,10.5395
2024-10-01,10.6073
2024-10-02,10.5684
2024-10-03,10.6294
2024-10-04,10.6681
2024-10-07,10.6360
2024-10-08,10.7251
2024-10-09,10.7693
2024-10-10,10.7396
2024-10-11,10.6981
2024-10-14,
2024-10-15,10.8315
2024-10-16,10.9303
2024-10-17,10.9422
2024-10-18,10.9378
2024-10-21,10.9689
2024-10-22,10.9223
2024-10-23,11.0052
2024-10-24,10.9598
2024-10-25,10.9438
2024-10-28,10.9866
2024-10-29,10.9651
2024-10-30,10.9397
2024-10-31,11.0315
2024-11-01,11.0471
2024-11-04,10.9983
2024-11-05,10.9528
2024-11-06,11.0705
2024-11-07,10.8546
2024-11-08,11.0293
2024-11-11,
2024-11-12,11.1005
2024-11-13,11.1341
2024-11-14,11.1052
2024-11-15,11.0704
2024-11-18,11.0230
2024-11-19,10.9847
2024-11-20,11.0620
2024-11-21,11.0870
2024-11-22,11.1023
2024-11-25,11.1065
2024-11-26,11.1769
2024-11-27,11.0504
2024-11-28,
2024-11-29,11.0652
2024-12-02,11.1294
2024-12-03,11.0495
2024-12-04,11.0324
2024-12-05,11.0548
2024-12-06,11.1527
2024-12-09,11.1002
2024-12-10,11.1644
2024-12-11,11.1358
2024-12-12,11.1154
2024-12-13,11.1414
2024-12-16,11.1510
2024-12-17,11.1909
2024-12-18,11.2439
2024-12-19,11.4562
2024-12-20,11.3429
2024-12-23,11.3588
2024-12-24,11.3736
2024-12-25,
2024-12-26,11.3583
2024-12-27,11.3549
2024-12-30,11.3543
2024-12-31,11.3683
2025-01-01,
2025-01-02,11.3707
2025-01-03,11.3771
2025-01-06,11.2771
2025-01-07,11.3302
2025-01-08,11.3892
2025-01-09,11.3940
2025-01-10,11.4735
2025-01-13,11.4668
2025-01-14,11.3947
2025-01-15,11.3406
2025-01-16,11.3509
2025-01-17,11.4145
2025-01-20,
2025-01-21,11.3019
2025-01-22,11.2642
2025-01-23,11.2642
2025-01-24,11.1732
2025-01-27,11.2499
2025-01-28,11.2984
2025-01-29,11.2976
2025-01-30,11.2847
2025-01-31,11.2894
2025-02-03,11.4094
2025-02-04,11.2377
2025-02-05,11.2093
2025-02-06,11.2281
2025-02-07,11.2549
2025-02-10,11.2041
2025-02-11,11.2009
2025-02-12,11.2530
2025-02-13,11.1967
2025-02-14,11.1078
2025-02-17,
2025-02-18,11.1471
2025-02-19,11.1442
2025-02-20,11.1212
2025-02-21,11.1177
2025-02-24,11.1050
2025-02-25,11.1236
2025-02-26,11.1309
2025-02-27,11.2422
2025-02-28,11.2411
2025-03-03,11.1568
2025-03-04,11.2014
2025-03-05,10.9595
2025-03-06,10.8578
2025-03-07,10.8250
2025-03-10,10.7645
2025-03-11,10.6746
2025-03-12,10.6226
2025-03-13,10.6776
2025-03-14,10.6572
2025-03-17,10.5346
2025-03-18,10.5759
2025-03-19,10.5909
2025-03-20,10.5713
2025-03-21,10.5437
2025-03-24,10.5198
2025-03-25,10.4883
2025-03-26,10.5222
2025-03-27,10.5051
2025-03-28,10.4644
2025-03-31,10.5292
2025-04-01,10.4563
2025-04-02,10.3959
2025-04-03,10.3180
2025-04-04,10.7075
2025-04-07,11.0103
2025-04-08,10.9065
2025-04-09,10.9956
2025-04-10,10.8328
2025-04-11,10.7062
2025-04-14,10.6027
2025-04-15,10.6184
2025-04-16,10.5540
2025-04-17,10.4788
2025-04-18,10.4823
2025-04-21,10.3878
2025-04-22,10.3368
2025-04-23,10.4755
2025-04-24,10.4231
2025-04-25,10.4064
2025-04-28,10.3601
2025-04-29,10.3606
2025-04-30,10.3869
2025-05-01,10.4554
2025-05-02,10.3927
2025-05-05,10.3929
2025-05-06,10.2899
2025-05-07,10.2994
2025-05-08,10.3952
2025-05-09,10.3406
2025-05-12,10.4448
2025-05-13,10.3600
2025-05-14,10.3593
2025-05-15,10.4183
2025-05-16,10.3987
2025-05-19,10.2983
2025-05-20,10.2976
2025-05-21,10.1318
2025-05-22,10.2100
2025-05-23,10.1108
2025-05-26,
2025-05-27,10.1586
2025-05-28,10.1763
2025-05-29,10.1247
2025-05-30,10.2124
2025-06-02,10.0842
2025-06-03,10.1481
2025-06-04,10.0980
2025-06-05,10.0696
2025-06-06,10.1074
2025-06-09,10.0534
2025-06-10,10.0929
2025-06-11,10.0713
2025-06-12,9.9366
2025-06-13,9.9048
2025-06-16,9.9035
2025-06-17,9.8899
2025-06-18,9.9550
2025-06-19,
2025-06-20,10.1183
2025-06-23,10.1007
2025-06-24,10.1219
2025-06-25,10.1505
2025-06-26,10.0601
2025-06-27,10.0757
2025-06-30,10.0962
2025-07-01,10.0861
2025-07-02,10.0951
2025-07-03,10.0631
2025-07-04,
2025-07-07,10.0922
2025-07-08,10.1056
2025-07-09,10.0990
2025-07-10,10.0897
2025-07-11,10.1217
2025-07-14,10.1361
2025-07-15,10.2281
2025-07-16,10.2646
2025-07-17,10.3061
2025-07-18,10.1646
2025-07-21,10.1555
2025-07-22,10.0870
2025-07-23,10.1057
2025-07-24,10.1080
2025-07-25,10.1750
2025-07-28,10.1801
2025-07-29,10.2173
2025-07-30,10.2706
2025-07-31,10.3091
2025-08-01,10.2562
2025-08-04,10.2671
2025-08-05,10.2561
2025-08-06,10.1844
2025-08-07,10.2416
2025-08-08,10.2720
2025-08-11,10.2361
2025-08-12,10.2135
2025-08-13,10.1981
2025-08-14,10.2260
2025-08-15,10.1830
2025-08-18,10.2009
2025-08-19,10.2723
2025-08-20,10.2389
2025-08-21,10.1878
2025-08-22,10.0516
2025-08-25,10.0935
2025-08-26,10.1158
2025-08-27,10.1138
2025-08-28,10.0737
2025-08-29,10.0537
2025-09-01,
2025-09-02,10.0340
2025-09-03,10.0254
2025-09-04,10.1112
2025-09-05,10.0219
2025-09-08,9.9912
2025-09-09,9.9741
2025-09-10,9.9039
2025-09-11,9.8703
2025-09-12,9.8846
2025-09-15,9.8323
2025-09-16,9.7704
2025-09-17,9.8034
2025-09-18,9.8893
2025-09-19,9.9434
2025-09-22,9.9401
2025-09-23,9.8976
2025-09-24,9.9457
2025-09-25,10.0282
2025-09-26,9.9768
2025-09-29,9.9780
2025-09-30,9.9841
2025-10-01,9.9283
2025-10-02,10.0095
2025-10-03,9.9297
2025-10-06,9.9193
2025-10-07,9.9593
2025-10-08,9.9875
2025-10-09,10.0708
2025-10-10,10.1161
2025-10-13,
2025-10-14,10.1592
2025-10-15,10.0986
2025-10-16,10.0638
2025-10-17,10.0608
2025-10-20,10.0427
2025-10-21,10.0433
2025-10-22,10.0117
2025-10-23,9.9809
2025-10-24,10.0090
2025-10-27,9.9852
2025-10-28,9.9657
2025-10-29,9.9592
2025-10-30,10.0504
2025-10-31,10.1175
2025-11-03,10.1149
2025-11-04,10.1961
2025-11-05,10.2103
2025-11-06,10.2215
2025-11-07,10.1519
