NOMINATIVO_DEL_SOGGETTO_BENEFICIARIO,CODICE_FISCALE_DEL_SOGGETTO_BENEFICIARIO,PARTITA_IVA_DEL_SOGGETTO_BENEFICIARIO,CATEGORIA,ATTO_DI_CONCESSIONE,IMPORTO_EROGATO,UNITA_DI_MISURA,MESE_DI_EROGAZIONE,ANNO_DI_EROGAZIONE
ACEA PRODUZIONE SPA,11381121000,11381121000,CERTIFICATI BIANCHI,CAR001798,905581.36,euro,10,2023
ACEA PRODUZIONE SPA,11381121000,11381121000,CERTIFICATI BIANCHI,CAR003233,916740,euro,10,2023
ACINQUE INNOVAZIONE S.R.L.,00802100149,00802100149,CERTIFICATI BIANCHI,CAR001856,9558.4,euro,4,2023
ACINQUE INNOVAZIONE S.R.L.,00802100149,00802100149,CERTIFICATI BIANCHI,CAR001856,5550.04,euro,7,2023
ACINQUE INNOVAZIONE S.R.L.,00802100149,00802100149,CERTIFICATI BIANCHI,CAR001857,7400.05,euro,3,2023
ACINQUE INNOVAZIONE S.R.L.,00802100149,00802100149,CERTIFICATI BIANCHI,CAR001857,2466.68,euro,7,2023
ACINQUE INNOVAZIONE S.R.L.,00802100149,00802100149,CERTIFICATI BIANCHI,CAR001858,6166.71,euro,3,2023
ACINQUE INNOVAZIONE S.R.L.,00802100149,00802100149,CERTIFICATI BIANCHI,CAR001858,4625.03,euro,7,2023
ACINQUE INNOVAZIONE S.R.L.,00802100149,00802100149,CERTIFICATI BIANCHI,CAR001958,30216.88,euro,4,2023
ACINQUE INNOVAZIONE S.R.L.,00802100149,00802100149,CERTIFICATI BIANCHI,CAR001958,30833.55,euro,7,2023
AGENZIA PER IL DIRITTO ALLO STUDIO UNIVERSITARIO DELL'UMBRIA,00453460545,00453460545,CERTIFICATI BIANCHI,CAR001379,682.09,euro,4,2023
AGRIPLANT SRL,01928660263,01928660263,CERTIFICATI BIANCHI,CAR002899,14076.15,euro,4,2023
ALBA DEL BORGO SOCIETA AGRICOLA S.S.,02579360344,02579360344,CERTIFICATI BIANCHI,CAR001109,418.16,euro,6,2023
ALBERGO ARNIKA DI LASTEI MAURO E C. SAS,02042550224,02042550224,CERTIFICATI BIANCHI,CAR002819,3210.35,euro,7,2023
ALBERGO GARNI ARNICA DI PEDERIVA MARCO E C. SAS,01337370223,01337370223,CERTIFICATI BIANCHI,CAR002847,3687.81,euro,5,2023
ALBERGO MONTANARA DI DELLAGIACOMA MICHELE & C. S.A.S.,01192520227,01192520227,CERTIFICATI BIANCHI,CAR003045,9631.05,euro,10,2023
ALBERGO PANORAMA DI BOZZETTA DONATA & C. S.A.S,01096690225,01096690225,CERTIFICATI BIANCHI,CAR002465,1475.13,euro,6,2023
ALBERGO RISTORANTE F.LLI FABBRINI SRL,00101900512,00101900512,CERTIFICATI BIANCHI,CAR001680,3592.23,euro,7,2023
ALBERGO RISTORANTE LA SIRENETTA S.R.L.,00371150319,00371150319,CERTIFICATI BIANCHI,CAR000985,627.24,euro,12,2023
ALBERGO ROSA SNC,01296780222,01296780222,CERTIFICATI BIANCHI,CAR002477,1475.13,euro,7,2023
ALFA SOLAR S.R.L.,03065120788,03065120788,CERTIFICATI BIANCHI,CAR002925,56798.5,euro,4,2023
ALFA SOLAR S.R.L.,03065120788,03065120788,CERTIFICATI BIANCHI,CAR002925,121993.3,euro,8,2023
ALI S.R.L.,02148390301,02148390301,CERTIFICATI BIANCHI,CAR001784,27996.18,euro,6,2023
ALMHOF HOTEL CALL SAS DI FRANCESCO CALL & C.,00848380218,00848380218,CERTIFICATI BIANCHI,CAR003049,4692.05,euro,4,2023
ALMHOF HOTEL CALL SAS DI FRANCESCO CALL & C.,00848380218,00848380218,CERTIFICATI BIANCHI,CAR003049,5679.85,euro,8,2023
ALMHOF HOTEL CALL SAS DI FRANCESCO CALL & C.,00848380218,00848380218,CERTIFICATI BIANCHI,CAR003050,4445.1,euro,4,2023
ALMHOF HOTEL CALL SAS DI FRANCESCO CALL & C.,00848380218,00848380218,CERTIFICATI BIANCHI,CAR003050,5679.85,euro,7,2023
ALTO GARDA POWER SRL,01993140225,01993140225,CERTIFICATI BIANCHI,CAR002792,8105145.95,euro,6,2023
AMATORI NUOTO FOLLONICA S.S.D. A R.L.,90014080536,01319280531,CERTIFICATI BIANCHI,CAR002212,9342.43,euro,1,2023
AMBIEZ S.R.L.,00607590221,00607590221,CERTIFICATI BIANCHI,CAR002619,2986.68,euro,6,2023
AMBIEZ S.R.L.,00607590221,00607590221,CERTIFICATI BIANCHI,CAR003281,1481.7,euro,10,2023
ANTICO BAGNO DI ZULIAN MARCELLO E C. SNC,01098010224,01098010224,CERTIFICATI BIANCHI,CAR002861,3210.35,euro,4,2023
ANTICO BAGNO DI ZULIAN MARCELLO E C. SNC,01098010224,01098010224,CERTIFICATI BIANCHI,CAR002861,5185.95,euro,7,2023
ARIEL SRL,01933230227,01933230227,CERTIFICATI BIANCHI,CAR001846,3999.45,euro,6,2023
ARTSANA SPA,00227010139,00227010139,CERTIFICATI BIANCHI,CAR002261,132023.35,euro,1,2023
ARTSANA SPA,00227010139,00227010139,CERTIFICATI BIANCHI,CAR002261,140874.08,euro,5,2023
ARUBA S.P.A.,04552920482,01573850516,CERTIFICATI BIANCHI,CAR001833,590688.6,euro,5,2023
ASSOCIAZIONE PUBBLICA ASSISTENZA CASTELLO DI SERRAVALLE PER LA VALSAMOGGIA ONLUS,02303400374,00569291206,CERTIFICATI BIANCHI,CAR000410,277.61,euro,11,2023
ASSOCIAZIONE PUBBLICA ASSISTENZA CASTELLO DI SERRAVALLE PER LA VALSAMOGGIA ONLUS,02303400374,00569291206,CERTIFICATI BIANCHI,CAR000411,370.16,euro,11,2023
ASSOCIAZIONE SPORTIVA DILETTANTISTICA SPORTING CLUB MILANO 2,91502440158,06927020153,CERTIFICATI BIANCHI,CAR001938,16920.76,euro,8,2023
ATHENA SPORTING CLUB SSDARL,90030380506,01593350505,CERTIFICATI BIANCHI,CAR002499,4179.51,euro,8,2023
AZIENDA SERVIZI ALLA PERSONA (ASP) DEI COMUNI DELLA BASSA ROMAGNA,02295380394,02295380394,CERTIFICATI BIANCHI,CAR001334,676.35,euro,8,2023
AZIENDA USL TOSCANA NORD OVEST,02198590503,02198590503,CERTIFICATI BIANCHI,CAR001072,20011.39,euro,8,2023
AZIENDA USL TOSCANA NORD OVEST,02198590503,02198590503,CERTIFICATI BIANCHI,CAR001298,62183.89,euro,6,2023
AZIENDA USL TOSCANA NORD OVEST,02198590503,02198590503,CERTIFICATI BIANCHI,CAR001774,91711.22,euro,6,2023
B. IMMOBILIARE S.A.S.,02307910352,02307910352,CERTIFICATI BIANCHI,CAR002205,567.2,euro,3,2023
B. IMMOBILIARE S.A.S.,02307910352,02307910352,CERTIFICATI BIANCHI,CAR002205,378.13,euro,9,2023
BELLAVISTA RELAX S.R.L.,00836890228,00836890228,CERTIFICATI BIANCHI,CAR001654,3214.1,euro,8,2023
BELLI GILBERTO E GIAMPAOLO SNC,00246580229,00246580229,CERTIFICATI BIANCHI,CAR002844,1720.98,euro,3,2023
BELLI GILBERTO E GIAMPAOLO SNC,00246580229,00246580229,CERTIFICATI BIANCHI,CAR002844,1966.83,euro,8,2023
BESTE SPA,01629440973,01629440973,CERTIFICATI BIANCHI,CAR003175,59021.05,euro,7,2023
BEZIRKSGEMEINSCHAFT BURGGRAFENAMT COMUNITA' COMPRENSORIALE BURGRAVIATO,82007010216,01341190211,CERTIFICATI BIANCHI,CAR002063,7091.72,euro,4,2023
BEZZI FABRIZIO,*************,,CERTIFICATI BIANCHI,CAR000764,326.77,euro,5,2023
BIO INDUSTRIA SOCIETA' AGRICOLA SRL,02930520214,02930520214,CERTIFICATI BIANCHI,CAR003052,31856.55,euro,7,2023
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,CERTIFICATI BIANCHI,CAR002789,22719.4,euro,6,2023
BISIO PROGETTI SPA,01402670069,01402670069,CERTIFICATI BIANCHI,CAR003170,206203.25,euro,9,2023
BITRON SPA,03731360016,03731360016,CERTIFICATI BIANCHI,CAR002777,139279.8,euro,7,2023
BLU SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,02278440207,02278440207,CERTIFICATI BIANCHI,CAR001504,3970.37,euro,4,2023
BLU SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,02278440207,02278440207,CERTIFICATI BIANCHI,CAR001505,3592.23,euro,4,2023
BLUERGO,04614000265,04614000265,CERTIFICATI BIANCHI,CAR002502,6638.05,euro,3,2023
BLUERGO,04614000265,04614000265,CERTIFICATI BIANCHI,CAR002502,6146.34,euro,7,2023
BONACINI STEFANO,*************,,CERTIFICATI BIANCHI,CAR001976,615.3,euro,6,2023
BONI FAUSTINO,*************,,CERTIFICATI BIANCHI,CAR001155,209.07,euro,6,2023
BORGWARNER MORSE SYSTEMS ITALY S.R.L.,06749560154,06749560154,CERTIFICATI BIANCHI,CAR001868,111677.07,euro,5,2023
BOUGANVILLE HOTEL SRL,01271560763,01271560763,CERTIFICATI BIANCHI,CAR003218,3457.3,euro,12,2023
BOUGANVILLE HOTEL SRL,01271560763,01271560763,CERTIFICATI BIANCHI,CAR003219,4445.1,euro,12,2023
BOUGANVILLE HOTEL SRL,01271560763,01271560763,CERTIFICATI BIANCHI,CAR003220,5185.95,euro,12,2023
BRIZIO SRL,00647770049,00647770049,CERTIFICATI BIANCHI,CAR001941,7075.96,euro,6,2023
BROCANTE S.R.L.,04153700374,04153700374,CERTIFICATI BIANCHI,CAR001966,615.3,euro,2,2023
BROCANTE S.R.L.,04153700374,04153700374,CERTIFICATI BIANCHI,CAR001966,2768.85,euro,6,2023
BRUNET HOTEL SNC,01647780228,01647780228,CERTIFICATI BIANCHI,CAR002434,4179.51,euro,7,2023
BRUNET HOTEL SNC,01647780228,01647780228,CERTIFICATI BIANCHI,CAR002436,3441.96,euro,7,2023
C.I.D.A.S. SOC. COOP. A R.L. SOCIETA' COOPERATIVA,00463980383,00463980383,CERTIFICATI BIANCHI,CAR002627,4198.15,euro,7,2023
CARLO BRAMBILLA S.R.L.,00767890155,00691960967,CERTIFICATI BIANCHI,CAR002518,32586.08,euro,8,2023
CARMA S.A.S.,03299090237,03299090237,CERTIFICATI BIANCHI,CAR002826,248.89,euro,8,2023
CARTIERA CAMA SRL,00183550185,00183550185,CERTIFICATI BIANCHI,CAR001947,236583.09,euro,7,2023
CARTIERA DI FERRARA S.P.A.,01442090385,01442090385,CERTIFICATI BIANCHI,CAR001914,510391.86,euro,8,2023
CARTIERA SAN LORENZO SRL,01558930473,01558930473,CERTIFICATI BIANCHI,CAR002024,433171.63,euro,6,2023
CARTIERA SAN LORENZO SRL,01558930473,01558930473,CERTIFICATI BIANCHI,CAR002024,403777.67,euro,11,2023
CARTIERE ERMOLLI SPA,02415380308,02415380308,CERTIFICATI BIANCHI,CAR002069,1375504.54,euro,9,2023
CASA ASSISTENZA ANZIANI A.TOBLINI,02237200239,02237200239,CERTIFICATI BIANCHI,CAR002043,1233.34,euro,1,2023
CASA ASSISTENZA ANZIANI A.TOBLINI,02237200239,02237200239,CERTIFICATI BIANCHI,CAR002043,1233.34,euro,9,2023
CASA ASSISTENZA ANZIANI A.TOBLINI,02237200239,02237200239,CERTIFICATI BIANCHI,CAR002044,925.01,euro,1,2023
CASA ASSISTENZA ANZIANI A.TOBLINI,02237200239,02237200239,CERTIFICATI BIANCHI,CAR002044,925.01,euro,9,2023
CASA DI CURA PRIVATA PARCO DEI TIGLI SRL,02011180284,02011180284,CERTIFICATI BIANCHI,CAR002999,4445.1,euro,11,2023
CASA DI CURA PRIVATA PARCO DEI TIGLI SRL,02011180284,02011180284,CERTIFICATI BIANCHI,CAR003000,4939,euro,11,2023
CASA DI CURA PRIVATA PARCO DEI TIGLI SRL,02011180284,02011180284,CERTIFICATI BIANCHI,CAR003297,4198.15,euro,11,2023
CASALGRANDE PADANA S.P.A.,01622500369,01270230350,CERTIFICATI BIANCHI,CAR001863,569460.72,euro,9,2023
CASEIFICIO VILLA S.R.L.,01008050179,00595390980,CERTIFICATI BIANCHI,CAR002967,19262.1,euro,7,2023
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR001869,43994,euro,2,2023
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR001869,57838.25,euro,7,2023
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR001902,25842.62,euro,7,2023
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR001995,11690.71,euro,5,2023
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR002029,188589.64,euro,7,2023
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR002625,151979.26,euro,6,2023
CENTRICA BUSINESS SOLUTIONS ITALIA S.R.L.,06694060960,06694060960,CERTIFICATI BIANCHI,CAR002871,24448.05,euro,10,2023
CENTRO SERVIZI ALLA PERSONA MORELLI BUGNA,80013390234,01557080239,CERTIFICATI BIANCHI,CAR001630,3410.75,euro,1,2023
CENTRO SERVIZI ALLA PERSONA MORELLI BUGNA,80013390234,01557080239,CERTIFICATI BIANCHI,CAR001630,2492.09,euro,10,2023
CENTRO SPORTIVO ROERO SRL SSD,02226290043,02226290043,CERTIFICATI BIANCHI,CAR002215,12306.01,euro,8,2023
CERAMICA DEL CONCA SPA,00819720400,00819720400,CERTIFICATI BIANCHI,CAR002104,392873.96,euro,1,2023
CERAMICA DEL CONCA SPA,00819720400,00819720400,CERTIFICATI BIANCHI,CAR002104,316413.51,euro,9,2023
CIASA ANTINES SAS DI GRANRUAZ CHRISTINE & C.,01466440219,01466440219,CERTIFICATI BIANCHI,CAR001959,5537.71,euro,6,2023
CO-VER POWER TECHNOLOGY S.P.A.,02059030037,02059030037,CERTIFICATI BIANCHI,CAR002392,572101.19,euro,6,2023
CO-VER POWER TECHNOLOGY S.P.A.,02059030037,02059030037,CERTIFICATI BIANCHI,CAR002393,587344.11,euro,6,2023
CO-VER POWER TECHNOLOGY S.P.A.,02059030037,02059030037,CERTIFICATI BIANCHI,CAR002394,444994.91,euro,6,2023
CO-VER POWER TECHNOLOGY S.P.A.,02059030037,02059030037,CERTIFICATI BIANCHI,CAR002427,637252.38,euro,6,2023
CO-VER POWER TECHNOLOGY S.P.A.,02059030037,02059030037,CERTIFICATI BIANCHI,CAR002829,180520.45,euro,6,2023
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR002233,537157.44,euro,9,2023
COGENIO SRL,14851941006,14851941006,CERTIFICATI BIANCHI,CAR002322,380563.43,euro,9,2023
CONCERIA MONTEBELLO SPA,00584940241,00584940241,CERTIFICATI BIANCHI,CAR001912,54761.76,euro,7,2023
CONDOMINIO ALESSANDRA,92173840346,92173840346,CERTIFICATI BIANCHI,CAR000775,217.84,euro,6,2023
CONDOMINIO ALESSANDRA,92173840346,92173840346,CERTIFICATI BIANCHI,CAR000776,217.84,euro,6,2023
CONDOMINIO ANDREA,92175520342,92175520342,CERTIFICATI BIANCHI,CAR001461,522.7,euro,8,2023
CONDOMINIO ARPA SOLARE,94175220360,94175220360,CERTIFICATI BIANCHI,CAR001457,1247.72,euro,12,2023
CONDOMINIO BERTANELLA 11/A,91043350346,91043350346,CERTIFICATI BIANCHI,CAR001933,378.13,euro,6,2023
CONDOMINIO BERTANELLA 11/A,91043350346,91043350346,CERTIFICATI BIANCHI,CAR001934,378.13,euro,6,2023
CONDOMINIO CELESTE,93037600363,93037600363,CERTIFICATI BIANCHI,CAR000865,326.77,euro,12,2023
CONDOMINIO CELESTE,93037600363,93037600363,CERTIFICATI BIANCHI,CAR000866,217.86,euro,12,2023
CONDOMINIO CELESTE,93037600363,93037600363,CERTIFICATI BIANCHI,CAR000867,435.68,euro,12,2023
CONDOMINIO CENCETTI,91356260371,91356260371,CERTIFICATI BIANCHI,CAR001451,209.07,euro,8,2023
CONDOMINIO CENCETTI,91356260371,91356260371,CERTIFICATI BIANCHI,CAR001453,104.54,euro,8,2023
CONDOMINIO CENTRO FERRIERE,94169080366,94169080366,CERTIFICATI BIANCHI,CAR001164,104.54,euro,7,2023
CONDOMINIO CORSO CANALGRANDE,94164360367,94164360367,CERTIFICATI BIANCHI,CAR000590,343.67,euro,8,2023
CONDOMINIO FRANCESCA,91043990349,91043990349,CERTIFICATI BIANCHI,CAR002072,922.96,euro,6,2023
CONDOMINIO LE QUERCE,91585110157,91585110157,CERTIFICATI BIANCHI,CAR001369,567.15,euro,6,2023
CONDOMINIO LENZI A.G.,91338480378,91338480378,CERTIFICATI BIANCHI,CAR001151,326.77,euro,7,2023
CONDOMINIO LEPANTO,90039520367,90039520367,CERTIFICATI BIANCHI,CAR001642,378.13,euro,6,2023
CONDOMINIO LEPANTO,90039520367,90039520367,CERTIFICATI BIANCHI,CAR001647,378.13,euro,6,2023
CONDOMINIO PALAZZO VALLISNERI,91161410351,91161410351,CERTIFICATI BIANCHI,CAR000672,171.84,euro,5,2023
CONDOMINIO PALAZZO VALLISNERI,91161410351,91161410351,CERTIFICATI BIANCHI,CAR000674,171.84,euro,5,2023
CONDOMINIO R.C.,93035650360,93035650360,CERTIFICATI BIANCHI,CAR000617,171.84,euro,8,2023
CONDOMINIO R.C.,93035650360,93035650360,CERTIFICATI BIANCHI,CAR000618,171.84,euro,8,2023
CONDOMINIO R.C.,93035650360,93035650360,CERTIFICATI BIANCHI,CAR000619,171.84,euro,8,2023
CONDOMINIO R.C.,93035650360,93035650360,CERTIFICATI BIANCHI,CAR000620,171.84,euro,8,2023
CONDOMINIO R.C.,93035650360,93035650360,CERTIFICATI BIANCHI,CAR000621,257.76,euro,8,2023
CONDOMINIO R.C.,93035650360,93035650360,CERTIFICATI BIANCHI,CAR000622,171.84,euro,8,2023
CONDOMINIO ROSA THEA,91042830348,91042830348,CERTIFICATI BIANCHI,CAR002016,378.13,euro,6,2023
CONDOMINIO SARA,91164960352,91164960352,CERTIFICATI BIANCHI,CAR000951,220.54,euro,7,2023
CONDOMINIO SIMONE,91353550378,91353550378,CERTIFICATI BIANCHI,CAR000863,217.84,euro,7,2023
CONDOMINIO SIMONE,91353550378,91353550378,CERTIFICATI BIANCHI,CAR000864,217.84,euro,7,2023
CONDOMINIO VIA BRUNO ARNAUD 38,91367440376,91367440376,CERTIFICATI BIANCHI,CAR001426,522.7,euro,6,2023
CONDOMINIO VIA CENCETTI 5 BOLOGNA,91356290378,91356290378,CERTIFICATI BIANCHI,CAR002289,491.7,euro,7,2023
CONGREGAZIONE SERVE DI MARIA ADDOLORATA,00354450272,00310300272,CERTIFICATI BIANCHI,CAR001361,1045.39,euro,7,2023
COOPSELIOS,01164310359,01164310359,CERTIFICATI BIANCHI,CAR001301,453.72,euro,9,2023
COOPSELIOS,01164310359,01164310359,CERTIFICATI BIANCHI,CAR002684,1966.83,euro,2,2023
COOPSELIOS,01164310359,01164310359,CERTIFICATI BIANCHI,CAR003037,6146.34,euro,3,2023
COOPSELIOS,01164310359,01164310359,CERTIFICATI BIANCHI,CAR003037,2212.68,euro,9,2023
CRESCINI LAURA,*************,,CERTIFICATI BIANCHI,CAR001527,756.25,euro,1,2023
CRESCINI LAURA,*************,,CERTIFICATI BIANCHI,CAR001527,756.25,euro,9,2023
CRESCINI LAURA,*************,,CERTIFICATI BIANCHI,CAR001527,567.2,euro,11,2023
CRISTIANIA S.R.L.,01697610481,00608540225,CERTIFICATI BIANCHI,CAR003278,1234.75,euro,10,2023
CRISTIANIA S.R.L.,01697610481,00608540225,CERTIFICATI BIANCHI,CAR003279,1728.65,euro,10,2023
CRISTOFORETTI SERVIZI ENERGIA S.P.A.,01510980228,01510980228,CERTIFICATI BIANCHI,CAR002589,30239.99,euro,2,2023
CRISTOFORETTI SERVIZI ENERGIA S.P.A.,01510980228,01510980228,CERTIFICATI BIANCHI,CAR002589,37369.74,euro,8,2023
CRISTOFORETTI SERVIZI ENERGIA S.P.A.,01510980228,01510980228,CERTIFICATI BIANCHI,CAR002909,7266.29,euro,7,2023
CRISTOFORETTI SERVIZI ENERGIA S.P.A.,01510980228,01510980228,CERTIFICATI BIANCHI,CAR002909,8960.04,euro,8,2023
CUBE GROUP SPA,02383040165,02129950982,CERTIFICATI BIANCHI,CAR002276,8359.02,euro,8,2023
DALLA COSTA ALIMENTARE S.R.L.,02464140264,02464140264,CERTIFICATI BIANCHI,CAR002461,27535.59,euro,1,2023
DALLA COSTA ALIMENTARE S.R.L.,02464140264,02464140264,CERTIFICATI BIANCHI,CAR002461,26552.18,euro,10,2023
DIAMALTERIA ITALIANA S.R.L.,13238140159,13238140159,CERTIFICATI BIANCHI,CAR002365,89244.84,euro,3,2023
DIAMALTERIA ITALIANA S.R.L.,13238140159,13238140159,CERTIFICATI BIANCHI,CAR002365,67118.02,euro,10,2023
DOLASILLA PARK HOTEL S.R.L.,02049760222,02049760222,CERTIFICATI BIANCHI,CAR002834,2716.45,euro,7,2023
DOLASILLA PARK HOTEL S.R.L.,02049760222,02049760222,CERTIFICATI BIANCHI,CAR002834,2963.4,euro,10,2023
DOPPEL FARMACEUTICI SRL,07188610153,00843950338,CERTIFICATI BIANCHI,CAR001953,333185.29,euro,10,2023
DOPPEL FARMACEUTICI SRL,07188610153,00843950338,CERTIFICATI BIANCHI,CAR001955,223661.78,euro,10,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR001835,655910.47,euro,6,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002091,149825.7,euro,5,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002093,50154.12,euro,7,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002159,537927.56,euro,6,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002381,3037978.9,euro,6,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002400,43761.94,euro,6,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002415,193114.9,euro,7,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002416,188422.85,euro,7,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002417,542352.9,euro,6,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002429,213646.72,euro,6,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002655,90136.75,euro,7,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002707,252629.85,euro,6,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002708,285721.15,euro,6,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002713,325974,euro,6,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002790,364249.22,euro,5,2023
E.ON BUSINESS SOLUTIONS SRL,08326390963,08326390963,CERTIFICATI BIANCHI,CAR002906,128660.95,euro,6,2023
E.ON-CAPNET S.R.L.,10682960967,10682960967,CERTIFICATI BIANCHI,CAR003156,431668.6,euro,10,2023
EFFEBIESSE SPA,01816330177,00656620986,CERTIFICATI BIANCHI,CAR002278,20405.84,euro,4,2023
EIS ENERGY INVESTMENT SOLUTIONS S.R.L.,09194900966,09194900966,CERTIFICATI BIANCHI,CAR001996,5230.05,euro,6,2023
ELCAM MEDICAL ITALY SPA,12096350157,12096350157,CERTIFICATI BIANCHI,CAR001989,205202.76,euro,6,2023
ELVIM INT. SRL,06871910961,06871910961,CERTIFICATI BIANCHI,CAR002037,23073.77,euro,5,2023
EMMECI SERVIZI SRL,06084380960,06084380960,CERTIFICATI BIANCHI,CAR002168,15631.39,euro,4,2023
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001781,307.66,euro,8,2023
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001876,32918.58,euro,8,2023
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001949,1845.9,euro,10,2023
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001961,13536.61,euro,8,2023
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001962,615.3,euro,8,2023
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001964,29226.78,euro,8,2023
ENERGON ESCO S.P.A.,03288490364,03288490364,CERTIFICATI BIANCHI,CAR001971,14459.57,euro,10,2023
