NOMINATIVO_DEL_SOGGETTO_BENEFICIARIO,CODICE_FISCALE_DEL_SOGGETTO_BENEFICIARIO,PARTITA_IVA_DEL_SOGGETTO_BENEFICIARIO,CATEGORIA,ATTO_DI_CONCESSIONE,IMPORTO_EROGATO,UNITA_DI_MISURA,MESE_DI_EROGAZIONE,ANNO_DI_EROGAZIONE
TEP ENERGY SOLUTION SRL,08922251007,08922251007,CERTIFICATI BIANCHI,CAR002624,26106.3,euro,5,2024
TERME POMPEO SRL,80011370600,00322640608,CERTIFICATI BIANCHI,CAR002948,11555.11,euro,9,2024
TEXBOND,01206380220,01206380220,CERTIFICATI BIANCHI,CAR001865,220892.92,euro,11,2024
TRENTIN S.R.L.,01257270221,01257270221,CERTIFICATI BIANCHI,CAR003318,4445.1,euro,12,2024
TRENTIN S.R.L.,01257270221,01257270221,CERTIFICATI BIANCHI,CAR003319,4692.05,euro,12,2024
TROMBINI MARISA,*************,,CERTIFICATI BIANCHI,CAR002094,189.07,euro,8,2024
VALNOCE S.R.L.,11272430015,11272430015,CERTIFICATI BIANCHI,CAR001804,5537.71,euro,6,2024
VALSIR S.P.A.,02878210174,00700170988,CERTIFICATI BIANCHI,CAR002386,113092.63,euro,8,2024
VBN S.P.A.,03404720264,03404720264,CERTIFICATI BIANCHI,CAR002258,24919.68,euro,9,2024
VENCHIAREDO SPA,01558410930,01558410930,CERTIFICATI BIANCHI,CAR002033,166746.47,euro,10,2024
VIESSMANN SRL,00924590219,02168810238,CERTIFICATI BIANCHI,CAR002166,4671.21,euro,4,2024
VILLAGGIO AMICO SRL,06788610969,06788610969,CERTIFICATI BIANCHI,CAR001861,47685.79,euro,7,2024
VIMA SRL VILLA MADRUZZO,01331040228,01331040228,CERTIFICATI BIANCHI,CAR002479,4917.07,euro,8,2024
VISHAY SEMICONDUCTOR ITALIANA S.P.A.,00475790010,00475790010,CERTIFICATI BIANCHI,CAR002510,122137.17,euro,8,2024
VOG PRODUCTS - SOC. AGRICOLA COOP.,00124290214,00124290214,CERTIFICATI BIANCHI,CAR002656,192896.75,euro,9,2024
